Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.362646429484055, 0.506871489311792, 0.418958409904345, 0.290031338966932, 0.300258865815274, 0.352744179531002, 0.175769053793402, 
0.362514987562829, 0.511810084471274, 0.398317874278005, 0.289136168134031, 0.30634783988379, 0.358329556065887, 0.175678675645313, 
0.36245234468873, 0.51626948204324, 0.376356997670514, 0.288024931292544, 0.311977082647065, 0.36349532284312, 0.175823416571669, 
0.362472769454897, 0.52115957315212, 0.354149610306117, 0.286857672420979, 0.318018125090325, 0.36903265066758, 0.175948569190059, 
0.362503494054782, 0.525620584871591, 0.332514866365313, 0.285751141015896, 0.323624498464749, 0.374160711736175, 0.176111030584422, 
0.363116956026767, 0.530445568374939, 0.312104771039571, 0.28480326583931, 0.329640183892646, 0.37964357063098, 0.176389330944975, 
0.363487576047424, 0.534835494261198, 0.294101896633204, 0.284194068702286, 0.335235319097208, 0.384736743225214, 0.176611206066547, 
0.364025293943778, 0.539535478577379, 0.283979392311541, 0.283902460215069, 0.341234645768503, 0.390153185285201, 0.176851516510022, 
0.364951412178024, 0.543919076537538, 0.278904296061098, 0.28376169750479, 0.346846419806248, 0.395163115468828, 0.177661225720694, 
0.365804053227799, 0.548648046588023, 0.276371752546378, 0.283708537259459, 0.352854087953951, 0.400474119359475, 0.178153969419296, 
0.367819151546109, 0.553099529621472, 0.27512300385935, 0.283727837427321, 0.358455527600439, 0.40542078396864, 0.178731975043887, 
0.369251239434214, 0.557947993374571, 0.274523264154629, 0.283768842295486, 0.364451935425837, 0.410686808242794, 0.179540848169031, 
0.371861074828672, 0.562537111539028, 0.274241584293942, 0.283820362088823, 0.370061874680323, 0.415590448897804, 0.18022185238168, 
0.374353242343811, 0.567553521798538, 0.274126504857244, 0.283880281852664, 0.376084600296351, 0.420818330431452, 0.181655288224217, 
0.37732724191139, 0.57224140740861, 0.274102914532576, 0.283972081975682, 0.381706159234398, 0.425659692041632, 0.182605358963434, 
0.381112441105812, 0.577426923266087, 0.274116573437744, 0.28405800990079, 0.387727464260767, 0.430798723123579, 0.183679558185456, 
0.38486159037333, 0.58224562179524, 0.274148292737258, 0.284147203419983, 0.393325317456847, 0.435550281156755, 0.185490045825959, 
0.389939120514614, 0.587552596266602, 0.274199425026163, 0.284274186412915, 0.399319124709992, 0.440574333697787, 0.186909774491018, 
0.394687766229571, 0.592489312662466, 0.27425381117727, 0.284393508750472, 0.404864579569483, 0.445223773824207, 0.189000984359447, 
0.400443995729577, 0.597908856347503, 0.274329418527333, 0.284536701573216, 0.41082846883859, 0.450159391347249, 0.191662059938826, 
0.405722765525683, 0.602924983963686, 0.274408366133339, 0.284731202283314, 0.41632904266562, 0.454756439391379, 0.194328003276052, 
0.411960451743876, 0.608450492619637, 0.274497351872547, 0.28496618343265, 0.422235828824711, 0.459674424004444, 0.197912022709007, 
0.417780115649819, 0.613552012064961, 0.274602307967825, 0.285276416525672, 0.427694566319204, 0.464289573619628, 0.201122609747981, 
0.424540562762839, 0.61916605490646, 0.274740910899224, 0.285692828770215, 0.433541227239437, 0.469264442772577, 0.205333685448847, 
0.430906797703267, 0.624363838059303, 0.274889716872073, 0.286231085532947, 0.438977085184554, 0.473960305438377, 0.209269069670801, 
0.438131738488765, 0.630084568053303, 0.275066883600986, 0.286956119233325, 0.444816389872906, 0.479059014163656, 0.214176319204519, 
0.445103338871444, 0.635410417449011, 0.275322940051793, 0.287935671617743, 0.450287406771744, 0.483930747754543, 0.219006932306696, 
0.452858512465841, 0.641281088229607, 0.275623857454411, 0.289114597339219, 0.456180299409871, 0.48923677647659, 0.224653105774338, 
0.460340887876785, 0.646728364538008, 0.275970529289267, 0.290511249781722, 0.461718291102556, 0.494289777444895, 0.230149559355645, 
0.468491918732858, 0.652675104408051, 0.27635199019997, 0.292075287743018, 0.467644143687645, 0.499753008217622, 0.236304775498101, 
0.476357811670351, 0.658157464249307, 0.276743528973691, 0.293816769119754, 0.47323123119912, 0.504901088675199, 0.242240386792864, 
0.484789868238249, 0.664125020752193, 0.276969329340925, 0.295652364431366, 0.479156169225152, 0.510382544485562, 0.248707396366364, 
0.49290965636786, 0.669443159803903, 0.27618099329214, 0.297694193694997, 0.484592686434386, 0.515351553945979, 0.254921294151024, 
0.501469924293909, 0.675021824148876, 0.274414479331904, 0.299592471803829, 0.490180659802737, 0.520421378757432, 0.261587742764355, 
0.50970414782171, 0.679840530383326, 0.271151871221584, 0.301465956899234, 0.495096564817869, 0.524790741084044, 0.268094328126805, 
0.518458637899857, 0.684724903843096, 0.266342093659828, 0.303527847218075, 0.499943749128602, 0.529000292578628, 0.27525668180924, 
0.526857421854836, 0.688860181535694, 0.260606528337592, 0.305430590061133, 0.504122843462911, 0.532506711045222, 0.282293912319742, 
0.535684985379957, 0.693182848161375, 0.254471690329338, 0.307910633423254, 0.508426154926714, 0.536018406747347, 0.289844293254619, 
0.544117837784998, 0.696857439536341, 0.248145048631183, 0.30995777270382, 0.512114413252233, 0.538926496540253, 0.297197551234764, 
0.552917798510942, 0.7006828341943, 0.242164436747559, 0.312126573991676, 0.515862866942084, 0.541817906019685, 0.305055251480677, 
0.561159572748114, 0.703726964371313, 0.236067980120007, 0.31417621572353, 0.518882128625631, 0.544005011299229, 0.312671718161888, 
0.569651250923461, 0.70687000609261, 0.230112991964986, 0.315998497265511, 0.521939576229629, 0.546157374080772, 0.320701654900961, 
0.57762074574689, 0.709297103454787, 0.224007617525308, 0.318365538074196, 0.52431170412737, 0.547732140404048, 0.32844311996963, 
0.585826441581635, 0.71182445557997, 0.217983321154555, 0.32014765485362, 0.521520675692092, 0.549271420992611, 0.336596314014889, 
0.59062799204306, 0.709197606433828, 0.212083236271486, 0.32293155056531, 0.511341399932823, 0.54682526444283, 0.344494635839188, 
0.585345762850682, 0.699825028370785, 0.206287594692606, 0.324759473474499, 0.496847164864723, 0.537425406868489, 0.3528777337208, 
0.574395781179329, 0.686161554520751, 0.199528419911781, 0.327897817912734, 0.478119504478258, 0.523185779183398, 0.361187034752906, 
0.560760071745238, 0.670046912519217, 0.192565672610259, 0.329717772202015, 0.456794974045087, 0.506375513304203, 0.370107209966821, 
0.545898352609978, 0.652561668851534, 0.186367111883795, 0.332493249249157, 0.434304624662892, 0.487680870560287, 0.378843991412039, 
0.530699786875853, 0.634448832232131, 0.182025584125533, 0.334929702862315, 0.41164692900185, 0.46798949033439, 0.387852843206828, 
0.516181430658181, 0.616485225312467, 0.179618510842038, 0.337427692971872, 0.389446616966504, 0.448488725687521, 0.396433185753862, 
0.50241936625441, 0.599126960092753, 0.17831041424573, 0.33437501514863, 0.368753514587455, 0.429759447084322, 0.404338419192057, 
0.489043515782462, 0.582647971056165, 0.177654275447273, 0.329751519250272, 0.349802990420552, 0.412514756850022, 0.403701620121251, 
0.476178899866533, 0.567144068067045, 0.177331564203781, 0.325479370949228, 0.332426257028986, 0.396917332419822, 0.399191566320615, 
0.464541481666574, 0.55255622482602, 0.177191549524173, 0.322198411963851, 0.31642683608116, 0.382616040853802, 0.392927563423514, 
0.454606038512757, 0.538790105194667, 0.177143549094366, 0.319797055668399, 0.301781072082936, 0.369139312292293, 0.385542022510945, 
0.446365107788454, 0.52608369086972, 0.177152741588834, 0.318201430221308, 0.288730679119936, 0.356483357251729, 0.37742181122797, 
0.439058825179645, 0.51468752457406, 0.177213810426705, 0.317175056621289, 0.277254140708458, 0.344873686767017, 0.369033433960125, 
0.432692024655921, 0.504650327528358, 0.177304228789703, 0.316562358142183, 0.267057245365575, 0.334636295738139, 0.36099705086603, 
0.427303201187931, 0.495809669874625, 0.177452668019774, 0.316137816025126, 0.25815208289833, 0.325482176651146, 0.353686301321765, 
0.422922655809453, 0.488227735035108, 0.177824959156009, 0.315822150095033, 0.250589041675602, 0.317453342100146, 0.347096339955757, 
0.41994072481481, 0.481835067451064, 0.178584048675184, 0.315551616131392, 0.244321463118136, 0.310509579337715, 0.341303533868197, 
0.418456516416745, 0.4765046441795, 0.180162338712912, 0.315317075452988, 0.239221884254575, 0.304645930126242, 0.336392564799449, 
0.417674147454204, 0.472474819610114, 0.182334684570785, 0.31506644487897, 0.236173091463197, 0.29952113024352, 0.332315933972361, 
0.417276428940999, 0.469761624077456, 0.185246432308403, 0.314860628587878, 0.23425621942985, 0.295997319910118, 0.328856193602469, 
0.417073605097125, 0.467697351310495, 0.18862524593384, 0.31467947757267, 0.23297097352882, 0.293221572060964, 0.326489341475649, 
0.416975029071326, 0.466156205950368, 0.192599734305508, 0.314522108270712, 0.232270637051309, 0.290935706092834, 0.324653940297529, 
0.416941024041145, 0.465157464530835, 0.196840212929368, 0.314460177559475, 0.231924057409818, 0.289298072696719, 0.323173283239601, 
0.416970699459762, 0.464463283733782, 0.201532596814802, 0.314430819717715, 0.231735888232489, 0.288080810515868, 0.322142804635419, 
0.416997927454552, 0.463907521081643, 0.206407267208565, 0.314414437818008, 0.231565886804655, 0.287068628411495, 0.321351009835216, 
0.417036516678432, 0.463447429343696, 0.211662217922061, 0.314405398661312, 0.231364933697454, 0.286221911155498, 0.320689581555934, 
0.417073024148411, 0.463065729547807, 0.217060509934907, 0.314406965196751, 0.231136870133199, 0.285501594090473, 0.320186639537381, 
0.417143928973398, 0.462757873012901, 0.222704249412329, 0.314422564288396, 0.230932753385231, 0.284879125620337, 0.31978482072564, 
0.417197527368712, 0.462520258815693, 0.228429750980094, 0.314461628448931, 0.230728912343849, 0.284401972122239, 0.319412830584587, 
0.417250450734101, 0.462272287794684, 0.234320400988807, 0.314479871761472, 0.230456802453315, 0.283960259401957, 0.319086345673135, 
0.417301818761851, 0.462120691923337, 0.240282062008333, 0.314503459757164, 0.230198552948743, 0.283677268488768, 0.318847597006315, 
0.4173491142134, 0.461933209079836, 0.246264758636109, 0.314511075224911, 0.229912009193221, 0.283401094692785, 0.3185955761182, 
0.417339545624815, 0.461769996443044, 0.252342621386104, 0.314506413534695, 0.22962982653314, 0.283232012848235, 0.318348741260903, 
0.417186603705691, 0.461677140623085, 0.258417694097729, 0.314514707000665, 0.229451675883625, 0.283164609295903, 0.3181896551663, 
0.416959904848408, 0.461632698239351, 0.264571831697924, 0.314522628463618, 0.229355669635726, 0.283139688171137, 0.318088164966785, 
0.416653608356851, 0.461570300008677, 0.270663474513672, 0.314516119177911, 0.22924429451557, 0.283134421357265, 0.317978929967008, 
0.416300837583309, 0.461472227752723, 0.27688986011652, 0.314474838542706, 0.229113476857406, 0.283123799230115, 0.317824943589359, 
0.415911762166928, 0.461351348737153, 0.28300510470069, 0.314420756818199, 0.228936892761994, 0.283083855841811, 0.317620343418325, 
0.415575953194166, 0.461265061099818, 0.289228201793716, 0.314414585691063, 0.228816867122774, 0.283089660120106, 0.317456289161102, 
0.415261951654717, 0.461172508083084, 0.295328270577562, 0.314410120420836, 0.228698943971622, 0.283088060178626, 0.317294670164897, 
0.41497794060389, 0.461074164458006, 0.30160250053274, 0.314400700119998, 0.228600147266224, 0.283093417295536, 0.317128155683689, 
0.414726287026244, 0.460980702785792, 0.307723746311029, 0.314397938267492, 0.228511012847351, 0.283095485935744, 0.316965436016418, 
0.414534353926828, 0.460883689986411, 0.313909776764154, 0.314526647743291, 0.228433807167898, 0.283097956373614, 0.316814770945662, 
0.414381188650482, 0.460769196641828, 0.320064133460957, 0.314589848040402, 0.22834209542231, 0.283077712405378, 0.316672907110525, 
0.414163453148311, 0.460561812345291, 0.326239563630301, 0.314576873364586, 0.228170953420626, 0.282940110261794, 0.316460264488564, 
0.413937151895688, 0.460340155769455, 0.332376161738469, 0.314571802178945, 0.227970823063184, 0.282763874561205, 0.316233115788132, 
0.413735507709503, 0.46011605461999, 0.338642459062037, 0.314790371590608, 0.227746376644178, 0.282572637976065, 0.316022165489228, 
0.413546790703603, 0.459859784133482, 0.344846731366188, 0.314904702705076, 0.227500945566703, 0.282355041119119, 0.315798955387922, 
0.413464530302611, 0.459660730790551, 0.351026420296268, 0.315056446378765, 0.227344786593669, 0.282246086575837, 0.315682291981284, 
0.41341780677137, 0.459455413007563, 0.35708019496185, 0.315166000271023, 0.227207487343682, 0.28216081386314, 0.315594842671967, 
0.413402965813834, 0.459291187180179, 0.362955134205228, 0.31539291223179, 0.227113409353271, 0.28211818226964, 0.315552200166476, 
0.413385794043679, 0.459139867845414, 0.368595726006834, 0.315537185415708, 0.227006563256962, 0.282059468840645, 0.315505176351984, 
0.413391999227556, 0.459027141930752, 0.374030610552499, 0.315617956282098, 0.226961570121805, 0.282049828743582, 0.315499413390426, 
0.413407296207458, 0.458898417665502, 0.379259423135335, 0.315668588171273, 0.226933833892096, 0.282039844348607, 0.315491058819713, 
0.413378343544612, 0.458696142773459, 0.384179945549171, 0.315556800086078, 0.226855707941915, 0.281952669419961, 0.315369444776049, 
0.413316246313031, 0.458431990784965, 0.389026905405727, 0.315332994139207, 0.226702316666892, 0.281701286082825, 0.315110716604654, 
0.413194244387356, 0.458116229297309, 0.393505918240327, 0.315021907755595, 0.226484911522748, 0.281342577567954, 0.314754220374047, 
0.413141499127273, 0.457858779483416, 0.39738079297133, 0.314759082248959, 0.226317435670787, 0.281037042019137, 0.314436330578576, 
0.413054885958273, 0.457568834822086, 0.400812663167332, 0.314468124574855, 0.226063964746158, 0.280676840204989, 0.314076417233255, 
0.413038489732626, 0.457363894618076, 0.403976498024776, 0.314280138352681, 0.225854590848568, 0.280395278392355, 0.313802564505455, 
0.413011247437657, 0.457093581761099, 0.406865006752063, 0.314051988427866, 0.225586741067755, 0.280054526473778, 0.313472140995634, 
0.412930605371756, 0.456841394117979, 0.409414909774047, 0.313871393353902, 0.225308052354149, 0.279746529410883, 0.313164064810453, 
0.412832559545244, 0.456661039874251, 0.41178165351406, 0.313758040537796, 0.225039893222354, 0.279496239757136, 0.312893553214643, 
0.412674880730388, 0.456516557444025, 0.413961416112915, 0.313668112491783, 0.224756223000153, 0.279254227978817, 0.31261363514718, 
0.412466976319736, 0.456414624220935, 0.416049121129751, 0.313609290268799, 0.22444500868973, 0.279033046536028, 0.312314456069346, 
0.412181571705391, 0.456336856432511, 0.417537007786292, 0.313569602398938, 0.224136254841506, 0.278846594379523, 0.312012980636509, 
0.411822196786836, 0.456313590472428, 0.418145939356811, 0.313549723920766, 0.223848374826362, 0.278738795117182, 0.31172960058777, 
0.411454695690769, 0.456315539475752, 0.418413075833332, 0.313553863617363, 0.223632790519631, 0.278699208996326, 0.311570912413593, 
0.411101983275881, 0.456363142166337, 0.418558371639836, 0.313606857031496, 0.223530639586527, 0.278736594512301, 0.311506028554054, 
0.410728444371028, 0.456427476756271, 0.41863085836069, 0.313665338037384, 0.223442273105848, 0.278795404093861, 0.311507365290892, 
0.410402775744182, 0.456498766804257, 0.418698504044027, 0.313730231747427, 0.223330602022397, 0.278863970623295, 0.311518415285153, 
0.41016843854347, 0.456578339847379, 0.41875057699179, 0.313805257366042, 0.223282540057234, 0.27895236602246, 0.311568111245782, 
0.409968254004831, 0.456635327131996, 0.418796699315362, 0.313852706214446, 0.223224490673764, 0.279021352523731, 0.311593861121555, 
0.409828305203843, 0.456679826280909, 0.418827983445761, 0.313884900005395, 0.223212641910168, 0.279087281511061, 0.31163068584723, 
0.409636042931609, 0.456677239337945, 0.418860618738596, 0.313824768785818, 0.223152952359504, 0.279131017569739, 0.31164525561903, 
0.409546023024667, 0.456661669439678, 0.418894256898666, 0.313769038655917, 0.223153290871326, 0.279171314197284, 0.311670573236389, 
0.409459559157691, 0.456553883744912, 0.418952623650613, 0.313637982249477, 0.223133947388582, 0.279211678326071, 0.31169687998347, 
0.409352844220329, 0.456368957153149, 0.418975673217641, 0.313442550469063, 0.223065474340968, 0.27920917223472, 0.311692765655055, 
0.40913542732716, 0.456012326221848, 0.418958067901404, 0.313113377120413, 0.222891638577306, 0.279044572577611, 0.311556319633122, 
0.408634407311835, 0.455402441796172, 0.418555812044548, 0.312532644277721, 0.222523871909452, 0.278809734987164, 0.311221800591057, 
0.407537884470157, 0.454465760102185, 0.41718097703666, 0.311518109472366, 0.222165742339714, 0.278773021014189, 0.310595479995238, 
0.40556462011282, 0.453390028557721, 0.415114302300769, 0.309943117316027, 0.222157877864131, 0.278861726894285, 0.309492311345908, 
0.402639681092637, 0.45284838072099, 0.413708323118266, 0.307881199360647, 0.222406612164809, 0.279399151153428, 0.307774916287319, 
0.398507087250141, 0.452733130074232, 0.413533200473264, 0.305326274474012, 0.223287897128357, 0.280373753205249, 0.30502481765399, 
